ID,target
test_id_7287,51.633358
test_id_7288,65.16046
test_id_7289,83.04112
test_id_7290,26.023481
test_id_7291,139.85521
test_id_7292,29.565735
test_id_7293,88.1804
test_id_7294,173.03534
test_id_7295,61.951923
test_id_7296,241.37141
test_id_7297,282.6065
test_id_7298,41.19529
test_id_7299,70.22918
test_id_7300,110.86764
test_id_7301,20.357882
test_id_7302,74.44685
test_id_7303,155.6007
test_id_7304,21.692533
test_id_7305,292.15955
test_id_7306,149.90259
test_id_7307,370.88873
test_id_7308,114.13123
test_id_7309,110.53133
test_id_7310,31.404293
test_id_7311,119.63785
test_id_7312,110.49949
test_id_7313,162.619
test_id_7314,59.680363
test_id_7315,78.7793
test_id_7316,86.321045
test_id_7317,52.63861
test_id_7318,71.95735
test_id_7319,113.732086
test_id_7320,59.669647
test_id_7321,85.083954
test_id_7322,67.92437
test_id_7323,54.282005
test_id_7324,132.16971
test_id_7325,42.47409
test_id_7326,78.2095
test_id_7327,17.70191
test_id_7328,59.975773
test_id_7329,30.069008
test_id_7330,48.999626
test_id_7331,41.800404
test_id_7332,119.07312
test_id_7333,191.37085
test_id_7334,138.28833
test_id_7335,130.93571
test_id_7336,98.63907
test_id_7337,27.895443
test_id_7338,112.28626
test_id_7339,116.72164
test_id_7340,54.48891
test_id_7341,190.7226
test_id_7342,29.031391
test_id_7343,64.9939
test_id_7344,62.972374
test_id_7345,116.03499
test_id_7346,158.32645
test_id_7347,45.49124
test_id_7348,135.96716
test_id_7349,198.11865
test_id_7350,101.32316
test_id_7351,16.513798
test_id_7352,39.636635
test_id_7353,17.98083
test_id_7354,61.369392
test_id_7355,70.538734
test_id_7356,49.566505
test_id_7357,108.224304
test_id_7358,55.1274
test_id_7359,36.95791
test_id_7360,61.661552
test_id_7361,143.94052
test_id_7362,54.850174
test_id_7363,38.426617
test_id_7364,103.759
test_id_7365,69.745415
test_id_7366,43.845665
test_id_7367,37.69533
test_id_7368,36.673157
test_id_7369,21.086336
test_id_7370,174.7302
test_id_7371,91.57084
test_id_7372,132.61957
test_id_7373,58.58326
test_id_7374,135.13834
test_id_7375,53.818657
test_id_7376,126.504875
test_id_7377,70.07665
test_id_7378,115.538925
test_id_7379,65.063065
test_id_7380,107.98931
test_id_7381,199.7586
test_id_7382,38.43867
test_id_7383,77.02353
test_id_7384,20.36647
test_id_7385,112.513084
test_id_7386,206.70618
test_id_7387,33.150005
test_id_7388,30.709381
test_id_7389,40.75978
test_id_7390,77.45621
test_id_7391,30.068558
test_id_7392,84.80917
test_id_7393,56.038425
test_id_7394,153.27534
test_id_7395,148.91
test_id_7396,49.043682
test_id_7397,81.09268
test_id_7398,101.17946
test_id_7399,78.98457
test_id_7400,66.465034
test_id_7401,77.2028
test_id_7402,71.92061
test_id_7403,161.74365
test_id_7404,100.8662
test_id_7405,48.894524
test_id_7406,99.41736
test_id_7407,67.94701
test_id_7408,26.001324
test_id_7409,138.30023
test_id_7410,60.24679
test_id_7411,115.36818
test_id_7412,141.94455
test_id_7413,148.49576
test_id_7414,214.1239
test_id_7415,194.0289
test_id_7416,80.6733
test_id_7417,108.94292
test_id_7418,130.14207
test_id_7419,191.9115
test_id_7420,183.50702
test_id_7421,97.9539
test_id_7422,38.172153
test_id_7423,129.36989
test_id_7424,124.355675
test_id_7425,201.48944
test_id_7426,114.38939
test_id_7427,100.174545
test_id_7428,59.509613
test_id_7429,68.2913
test_id_7430,172.0994
test_id_7431,78.56081
test_id_7432,71.614914
test_id_7433,187.68216
test_id_7434,123.79492
test_id_7435,54.113018
test_id_7436,49.178894
test_id_7437,43.013474
test_id_7438,28.52364
test_id_7439,99.18469
test_id_7440,85.54222
test_id_7441,100.97421
test_id_7442,44.35823
test_id_7443,56.193333
test_id_7444,54.654266
test_id_7445,70.50347
test_id_7446,44.024055
test_id_7447,147.40967
test_id_7448,24.077808
test_id_7449,34.733643
test_id_7450,154.87225
test_id_7451,180.11433
test_id_7452,134.83937
test_id_7453,128.34741
test_id_7454,185.7487
test_id_7455,94.126686
test_id_7456,57.869335
test_id_7457,93.68726
test_id_7458,30.246197
test_id_7459,45.449512
test_id_7460,221.04361
test_id_7461,97.79584
test_id_7462,125.905785
test_id_7463,153.6117
test_id_7464,149.92511
test_id_7465,25.080967
test_id_7466,130.1481
test_id_7467,125.48013
test_id_7468,71.64679
test_id_7469,114.7513
test_id_7470,55.904552
test_id_7471,86.05013
test_id_7472,53.497173
test_id_7473,234.90546
test_id_7474,58.11095
test_id_7475,69.3453
test_id_7476,123.69719
test_id_7477,134.62843
test_id_7478,87.41376
test_id_7479,161.08038
test_id_7480,115.97379
test_id_7481,177.97543
test_id_7482,146.7695
test_id_7483,204.51945
test_id_7484,146.76648
test_id_7485,83.487434
test_id_7486,100.79361
test_id_7487,120.07263
test_id_7488,20.111921
test_id_7489,89.11956
test_id_7490,118.491974
test_id_7491,59.797638
test_id_7492,18.051931
test_id_7493,131.38562
test_id_7494,184.71227
test_id_7495,119.134476
test_id_7496,109.03849
test_id_7497,118.16908
test_id_7498,114.55024
test_id_7499,81.25587
test_id_7500,106.482376
test_id_7501,25.545734
test_id_7502,81.71814
test_id_7503,78.07163
test_id_7504,49.541527
test_id_7505,22.160831
test_id_7506,74.292854
test_id_7507,75.47447
test_id_7508,74.47101
test_id_7509,81.98155
test_id_7510,38.77983
test_id_7511,123.04329
test_id_7512,44.252968
test_id_7513,36.652752
test_id_7514,93.66094
test_id_7515,118.8121
test_id_7516,73.16022
test_id_7517,39.02301
test_id_7518,63.55801
test_id_7519,60.890533
test_id_7520,72.69827
test_id_7521,89.42943
test_id_7522,134.39738
test_id_7523,71.70946
test_id_7524,93.45162
test_id_7525,178.98755
test_id_7526,37.099693
test_id_7527,184.60062
test_id_7528,52.07366
test_id_7529,49.048088
test_id_7530,37.74101
test_id_7531,117.58681
test_id_7532,57.300407
test_id_7533,104.88053
test_id_7534,55.470745
test_id_7535,65.43068
test_id_7536,160.81152
test_id_7537,163.26028
test_id_7538,59.059074
test_id_7539,127.53673
test_id_7540,123.4836
test_id_7541,104.52835
test_id_7542,107.350876
test_id_7543,101.40692
test_id_7544,85.78902
test_id_7545,164.22324
test_id_7546,161.89444
test_id_7547,75.53696
test_id_7548,115.98345
test_id_7549,125.853485
test_id_7550,109.82422
test_id_7551,157.19522
test_id_7552,148.20265
test_id_7553,129.68666
test_id_7554,58.53958
test_id_7555,24.432568
test_id_7556,67.05893
test_id_7557,37.709305
test_id_7558,105.14899
test_id_7559,74.76209
test_id_7560,60.966312
test_id_7561,98.20392
test_id_7562,65.619194
test_id_7563,130.02725
test_id_7564,49.754757
test_id_7565,72.00668
test_id_7566,74.43945
test_id_7567,144.34537
test_id_7568,135.38556
test_id_7569,136.46516
test_id_7570,111.12694
test_id_7571,161.5195
test_id_7572,54.901302
test_id_7573,109.37169
test_id_7574,171.9202
test_id_7575,134.73087
test_id_7576,136.67415
test_id_7577,86.77166
test_id_7578,179.67252
test_id_7579,86.769844
test_id_7580,85.19078
test_id_7581,30.286484
test_id_7582,128.3967
test_id_7583,23.569202
test_id_7584,31.42934
test_id_7585,147.66222
test_id_7586,20.658
test_id_7587,118.22873
test_id_7588,168.32211
test_id_7589,116.416695
test_id_7590,68.704994
test_id_7591,128.9811
test_id_7592,132.9607
test_id_7593,19.470226
test_id_7594,47.293247
test_id_7595,73.38933
test_id_7596,169.51627
test_id_7597,101.06543
test_id_7598,222.39198
test_id_7599,122.629486
test_id_7600,93.00725
test_id_7601,90.39438
test_id_7602,104.22748
test_id_7603,118.37225
test_id_7604,123.622284
test_id_7605,50.75802
test_id_7606,137.26936
test_id_7607,66.21511
test_id_7608,65.65267
test_id_7609,104.93652
test_id_7610,96.281784
test_id_7611,153.7121
test_id_7612,28.664276
test_id_7613,55.50142
test_id_7614,43.51606
test_id_7615,62.20041
test_id_7616,44.91827
test_id_7617,33.18746
test_id_7618,60.06113
test_id_7619,31.0228
test_id_7620,114.50746
test_id_7621,41.879993
test_id_7622,49.755154
test_id_7623,33.22255
test_id_7624,47.648457
test_id_7625,52.111908
test_id_7626,27.945286
test_id_7627,39.864723
test_id_7628,133.05687
test_id_7629,71.55253
test_id_7630,108.921715
test_id_7631,103.182625
test_id_7632,137.64117
test_id_7633,192.08679
test_id_7634,46.517513
test_id_7635,50.93565
test_id_7636,71.45766
test_id_7637,122.40788
test_id_7638,104.27421
test_id_7639,300.81915
test_id_7640,375.0815
test_id_7641,50.929394
test_id_7642,129.53763
test_id_7643,28.276455
test_id_7644,29.786903
test_id_7645,84.97409
test_id_7646,68.24386
test_id_7647,73.76084
test_id_7648,71.35689
test_id_7649,47.545696
test_id_7650,125.63771
test_id_7651,207.46455
test_id_7652,46.918125
test_id_7653,240.00806
test_id_7654,169.51294
test_id_7655,94.86704
test_id_7656,48.162262
test_id_7657,165.31967
test_id_7658,48.093937
test_id_7659,69.568016
test_id_7660,68.3188
test_id_7661,91.26079
test_id_7662,46.343765
test_id_7663,92.461044
test_id_7664,99.26598
test_id_7665,71.591545
test_id_7666,53.13294
test_id_7667,48.24781
test_id_7668,123.95164
test_id_7669,65.72177
test_id_7670,197.07619
test_id_7671,128.259
test_id_7672,159.20946
test_id_7673,54.07023
test_id_7674,90.65263
test_id_7675,86.30687
test_id_7676,52.73461
test_id_7677,76.14683
test_id_7678,47.116283
test_id_7679,56.23947
test_id_7680,88.524734
test_id_7681,64.750244
test_id_7682,120.08417
test_id_7683,44.655247
test_id_7684,147.10152
test_id_7685,52.556686
test_id_7686,159.91666
test_id_7687,146.39598
test_id_7688,105.78767
test_id_7689,146.50226
test_id_7690,171.93793
test_id_7691,115.02409
test_id_7692,55.93708
test_id_7693,22.084341
test_id_7694,87.30838
test_id_7695,32.07416
test_id_7696,33.68123
test_id_7697,51.411217
test_id_7698,127.74279
test_id_7699,104.77588
test_id_7700,43.301105
test_id_7701,91.01061
test_id_7702,153.58397
test_id_7703,71.56791
test_id_7704,154.3003
test_id_7705,124.676254
test_id_7706,77.89544
test_id_7707,155.78513
test_id_7708,167.20395
test_id_7709,98.14945
test_id_7710,52.545258
test_id_7711,133.34381
test_id_7712,76.56083
test_id_7713,101.60672
test_id_7714,97.59041
test_id_7715,100.314644
test_id_7716,277.90384
test_id_7717,294.4117
test_id_7718,120.31527
test_id_7719,93.500275
test_id_7720,116.85331
test_id_7721,76.57282
test_id_7722,71.04661
test_id_7723,141.29073
test_id_7724,124.75221
test_id_7725,81.58973
test_id_7726,35.853832
test_id_7727,66.40122
test_id_7728,54.004078
test_id_7729,47.945633
test_id_7730,30.871468
test_id_7731,93.170204
test_id_7732,69.78342
test_id_7733,105.8355
test_id_7734,44.09292
test_id_7735,110.14503
test_id_7736,97.936874
test_id_7737,77.22663
test_id_7738,25.297298
test_id_7739,199.92769
test_id_7740,36.391994
test_id_7741,18.84049
test_id_7742,76.59531
test_id_7743,111.0564
test_id_7744,23.298088
test_id_7745,93.04148
test_id_7746,33.016075
test_id_7747,59.336864
test_id_7748,114.81358
test_id_7749,24.472605
test_id_7750,43.191673
test_id_7751,88.80684
test_id_7752,152.79315
test_id_7753,94.081024
test_id_7754,109.4399
test_id_7755,32.767963
test_id_7756,23.752213
test_id_7757,55.33298
test_id_7758,24.438547
test_id_7759,71.67485
test_id_7760,64.492905
test_id_7761,53.723213
test_id_7762,39.629604
test_id_7763,16.270899
test_id_7764,17.104437
test_id_7765,53.866325
test_id_7766,69.31924
test_id_7767,192.41927
test_id_7768,149.58487
test_id_7769,64.401085
test_id_7770,31.19909
test_id_7771,86.70709
test_id_7772,85.34577
test_id_7773,28.354479
test_id_7774,34.054207
test_id_7775,75.00103
test_id_7776,66.847206
test_id_7777,78.14084
test_id_7778,122.49419
test_id_7779,141.52184
test_id_7780,126.57774
test_id_7781,36.337116
test_id_7782,73.25633
test_id_7783,23.627743
test_id_7784,46.121853
test_id_7785,78.1201
test_id_7786,88.84096
test_id_7787,25.167685
test_id_7788,119.61794
test_id_7789,73.017685
test_id_7790,64.58701
test_id_7791,40.959957
test_id_7792,98.81615
test_id_7793,58.042404
test_id_7794,67.78044
test_id_7795,162.71484
test_id_7796,50.41482
test_id_7797,37.979584
test_id_7798,109.69561
test_id_7799,44.075527
test_id_7800,159.89781
test_id_7801,87.57997
test_id_7802,57.51494
test_id_7803,102.25393
test_id_7804,107.33656
test_id_7805,106.688576
test_id_7806,120.84978
test_id_7807,54.393238
test_id_7808,64.554344
test_id_7809,133.91365
test_id_7810,57.839138
test_id_7811,30.894005
test_id_7812,125.840164
test_id_7813,79.02203
test_id_7814,99.89719
test_id_7815,62.889263
test_id_7816,98.45638
test_id_7817,122.36372
test_id_7818,65.386894
test_id_7819,98.23238
test_id_7820,48.385048
test_id_7821,125.979965
test_id_7822,177.71848
test_id_7823,37.799717
test_id_7824,119.15107
test_id_7825,106.70435
test_id_7826,92.09092
test_id_7827,117.9409
test_id_7828,135.74483
test_id_7829,74.59072
test_id_7830,157.8642
test_id_7831,85.57757
test_id_7832,156.353
test_id_7833,55.16368
test_id_7834,88.07158
test_id_7835,114.97402
test_id_7836,157.54625
test_id_7837,108.71312
test_id_7838,124.764435
test_id_7839,146.7761
test_id_7840,148.98195
test_id_7841,63.639812
test_id_7842,185.38737
test_id_7843,260.57248
test_id_7844,91.40265
test_id_7845,127.13814
test_id_7846,47.268723
test_id_7847,76.95917
test_id_7848,38.127277
test_id_7849,117.43046
test_id_7850,130.49487
test_id_7851,106.78079
test_id_7852,130.32474
test_id_7853,75.84541
test_id_7854,257.50375
test_id_7855,83.90829
test_id_7856,271.43866
test_id_7857,17.433516
test_id_7858,82.635345
test_id_7859,102.82657
test_id_7860,144.38074
test_id_7861,20.017765
test_id_7862,25.922493
test_id_7863,79.630936
test_id_7864,86.65645
test_id_7865,49.58366
test_id_7866,71.0093
test_id_7867,33.667046
test_id_7868,44.8955
test_id_7869,25.180058
test_id_7870,90.36688
test_id_7871,69.16943
test_id_7872,60.24388
test_id_7873,47.019974
test_id_7874,39.681717
test_id_7875,77.91181
test_id_7876,49.85415
test_id_7877,47.94406
test_id_7878,216.77545
test_id_7879,110.84752
test_id_7880,119.45326
test_id_7881,141.27866
test_id_7882,100.39174
test_id_7883,113.78637
test_id_7884,118.29741
test_id_7885,91.08115
test_id_7886,37.12803
test_id_7887,43.63324
test_id_7888,66.33552
test_id_7889,63.105675
test_id_7890,109.589935
test_id_7891,191.0246
test_id_7892,133.60522
test_id_7893,136.37378
test_id_7894,116.22717
test_id_7895,49.385693
test_id_7896,68.4746
test_id_7897,63.90503
test_id_7898,50.383926
test_id_7899,182.66827
test_id_7900,71.67695
test_id_7901,75.07189
test_id_7902,72.45946
test_id_7903,94.74987
test_id_7904,63.821
test_id_7905,86.14236
test_id_7906,87.76733
test_id_7907,64.49698
test_id_7908,202.84549
test_id_7909,209.4123
test_id_7910,48.275253
test_id_7911,176.46637
test_id_7912,176.5511
test_id_7913,77.0083
test_id_7914,55.16199
test_id_7915,46.62995
test_id_7916,199.89423
test_id_7917,189.48634
test_id_7918,199.30841
test_id_7919,52.93344
test_id_7920,116.96895
test_id_7921,90.503235
test_id_7922,101.006386
test_id_7923,121.450806
test_id_7924,46.96357
test_id_7925,82.56012
test_id_7926,51.21814
test_id_7927,61.79851
test_id_7928,121.253395
test_id_7929,133.74588
test_id_7930,114.0605
test_id_7931,124.24115
test_id_7932,64.739395
test_id_7933,45.740707
test_id_7934,48.31346
test_id_7935,41.65432
test_id_7936,85.32076
test_id_7937,29.78446
test_id_7938,106.7342
test_id_7939,61.844154
test_id_7940,74.42879
test_id_7941,33.813263
test_id_7942,27.117859
test_id_7943,43.717026
test_id_7944,141.88498
test_id_7945,156.3219
test_id_7946,18.797113
test_id_7947,120.40878
test_id_7948,95.12201
test_id_7949,26.86694
test_id_7950,64.738266
test_id_7951,32.577873
test_id_7952,76.35958
test_id_7953,36.98275
test_id_7954,34.370354
test_id_7955,37.12917
test_id_7956,118.63609
test_id_7957,23.195698
test_id_7958,100.72644
test_id_7959,101.25949
test_id_7960,37.268963
test_id_7961,54.840897
test_id_7962,48.49315
test_id_7963,98.793594
test_id_7964,74.60487
test_id_7965,131.48015
test_id_7966,42.93578
test_id_7967,71.29357
test_id_7968,96.614555
test_id_7969,70.499886
test_id_7970,98.33453
test_id_7971,103.96101
test_id_7972,117.99384
test_id_7973,36.374752
test_id_7974,36.10858
test_id_7975,86.50336
test_id_7976,56.006504
test_id_7977,20.743343
test_id_7978,124.28743
test_id_7979,42.239616
test_id_7980,110.166985
test_id_7981,171.97307
test_id_7982,104.86835
test_id_7983,83.45273
test_id_7984,27.434551
test_id_7985,59.623627
test_id_7986,135.1571
test_id_7987,52.266113
test_id_7988,45.800003
test_id_7989,91.84468
test_id_7990,43.14637
test_id_7991,52.758877
test_id_7992,120.99753
test_id_7993,114.27644
test_id_7994,22.473803
test_id_7995,79.67548
test_id_7996,132.68022
test_id_7997,124.96886
test_id_7998,128.12311
test_id_7999,92.75615
test_id_8000,126.23475
test_id_8001,47.954124
test_id_8002,82.188126
test_id_8003,124.38205
test_id_8004,115.565475
test_id_8005,47.208153
test_id_8006,62.88734
test_id_8007,83.67645
test_id_8008,126.341324
test_id_8009,36.799187
test_id_8010,128.41318
test_id_8011,40.81964
test_id_8012,75.885445
test_id_8013,94.67351
test_id_8014,52.860275
test_id_8015,54.790543
test_id_8016,32.752563
test_id_8017,44.217457
test_id_8018,77.74399
test_id_8019,110.902725
test_id_8020,60.768093
test_id_8021,118.58618
test_id_8022,69.39345
test_id_8023,27.136356
test_id_8024,44.64084
test_id_8025,95.326355
test_id_8026,205.58527
test_id_8027,116.75131
test_id_8028,74.57811
test_id_8029,83.80437
test_id_8030,44.16828
test_id_8031,103.84277
test_id_8032,118.29754
test_id_8033,56.7273
test_id_8034,49.63437
test_id_8035,94.82012
test_id_8036,66.03463
test_id_8037,37.274067
test_id_8038,136.59166
test_id_8039,26.139154
test_id_8040,150.96384
test_id_8041,50.3657
test_id_8042,83.29297
test_id_8043,51.700573
test_id_8044,209.87523
test_id_8045,124.45121
test_id_8046,48.54695
test_id_8047,309.27197
test_id_8048,322.82916
test_id_8049,164.10999
test_id_8050,157.21349
test_id_8051,110.2064
test_id_8052,183.93875
test_id_8053,86.10065
test_id_8054,167.59406
test_id_8055,96.02203
test_id_8056,147.96103
test_id_8057,141.44386
test_id_8058,26.41478
test_id_8059,32.887615
test_id_8060,62.763374
test_id_8061,185.88254
test_id_8062,132.651
test_id_8063,133.25993
test_id_8064,147.05301
test_id_8065,42.474564
test_id_8066,38.902603
test_id_8067,117.59102
test_id_8068,52.31741
test_id_8069,137.13678
test_id_8070,170.24039
test_id_8071,60.948338
test_id_8072,30.231663
test_id_8073,40.344097
test_id_8074,39.70833
test_id_8075,67.129425
test_id_8076,95.73829
test_id_8077,63.81685
test_id_8078,57.059704
test_id_8079,132.88184
test_id_8080,24.119902
test_id_8081,56.17585
test_id_8082,91.91737
test_id_8083,87.42551
test_id_8084,85.2209
test_id_8085,124.96242
test_id_8086,93.324814
test_id_8087,48.10037
test_id_8088,46.825085
test_id_8089,19.566614
test_id_8090,57.874084
test_id_8091,93.236565
test_id_8092,46.115143
test_id_8093,31.680565
test_id_8094,46.41734
test_id_8095,67.45167
test_id_8096,51.28901
test_id_8097,128.80447
test_id_8098,61.175125
test_id_8099,32.346478
test_id_8100,45.32557
test_id_8101,67.53855
test_id_8102,78.37522
test_id_8103,45.530407
test_id_8104,118.19778
test_id_8105,73.60927
test_id_8106,117.98846
test_id_8107,85.912865
test_id_8108,141.47588
test_id_8109,57.403896
test_id_8110,60.645386
test_id_8111,45.639946
test_id_8112,79.447014
test_id_8113,29.28986
test_id_8114,67.983604
test_id_8115,105.13205
test_id_8116,91.42008
test_id_8117,56.343178
test_id_8118,65.22589
test_id_8119,72.72791
test_id_8120,52.742493
test_id_8121,44.374035
test_id_8122,90.205666
test_id_8123,83.86825
test_id_8124,92.03848
test_id_8125,42.954655
test_id_8126,88.17878
test_id_8127,61.552063
test_id_8128,195.29091
test_id_8129,101.073715
test_id_8130,106.89711
test_id_8131,21.936815
test_id_8132,52.16222
test_id_8133,177.95808
test_id_8134,88.237755
test_id_8135,193.42654
test_id_8136,126.2125
test_id_8137,49.342228
test_id_8138,71.73667
test_id_8139,81.56648
test_id_8140,162.1009
test_id_8141,147.0065
test_id_8142,25.55297
test_id_8143,129.39235
test_id_8144,126.193474
test_id_8145,74.76875
test_id_8146,68.83417
test_id_8147,130.28783
test_id_8148,132.24756
test_id_8149,63.56324
test_id_8150,25.975306
test_id_8151,45.710213
test_id_8152,30.254995
test_id_8153,198.84175
test_id_8154,174.97911
test_id_8155,179.71558
test_id_8156,110.20348
test_id_8157,119.80288
test_id_8158,29.146471
test_id_8159,105.917076
test_id_8160,61.818855
test_id_8161,118.219986
test_id_8162,131.83264
test_id_8163,178.62726
test_id_8164,46.31187
test_id_8165,151.21695
test_id_8166,38.098892
test_id_8167,143.27557
test_id_8168,20.072367
test_id_8169,23.829687
test_id_8170,32.21044
test_id_8171,32.07069
test_id_8172,78.43671
test_id_8173,42.992306
test_id_8174,73.422066
test_id_8175,62.316128
test_id_8176,83.619255
test_id_8177,109.654305
test_id_8178,120.58534
test_id_8179,93.48465
test_id_8180,45.449837
test_id_8181,86.72474
test_id_8182,150.47253
test_id_8183,97.31647
test_id_8184,34.75084
test_id_8185,75.81279
test_id_8186,102.90039
test_id_8187,29.89732
test_id_8188,68.56157
test_id_8189,116.13951
test_id_8190,60.322327
test_id_8191,54.9355
test_id_8192,82.816
test_id_8193,52.313316
test_id_8194,92.12744
test_id_8195,60.708458
test_id_8196,77.579636
test_id_8197,69.08797
test_id_8198,167.75198
test_id_8199,50.44646
test_id_8200,74.21326
test_id_8201,65.473434
test_id_8202,196.35707
test_id_8203,57.561775
test_id_8204,84.42358
test_id_8205,156.50974
test_id_8206,94.97926
test_id_8207,54.20704
test_id_8208,139.8586
test_id_8209,99.79645
test_id_8210,129.17827
test_id_8211,114.7902
test_id_8212,114.08534
test_id_8213,79.74624
test_id_8214,51.617935
test_id_8215,31.45414
test_id_8216,101.8186
test_id_8217,205.40091
test_id_8218,70.44
test_id_8219,145.55122
test_id_8220,142.99998
test_id_8221,74.90434
test_id_8222,127.824936
test_id_8223,159.63727
test_id_8224,58.765343
test_id_8225,280.39407
test_id_8226,124.15138
test_id_8227,160.24162
test_id_8228,24.578283
test_id_8229,21.260782
test_id_8230,32.7859
test_id_8231,61.61737
test_id_8232,30.664213
test_id_8233,90.22516
test_id_8234,50.14409
test_id_8235,306.37866
test_id_8236,197.8943
test_id_8237,210.05138
test_id_8238,101.11159
test_id_8239,97.86698
test_id_8240,93.35516
test_id_8241,19.104633
test_id_8242,63.252285
test_id_8243,243.61351
test_id_8244,74.77602
test_id_8245,22.55019
test_id_8246,49.57055
test_id_8247,97.09023
test_id_8248,87.39494
test_id_8249,113.300385
test_id_8250,144.37631
test_id_8251,59.025482
test_id_8252,126.33981
test_id_8253,136.59752
test_id_8254,70.43645
test_id_8255,42.465073
test_id_8256,145.7949
test_id_8257,51.60997
test_id_8258,113.009834
test_id_8259,83.52899
test_id_8260,55.987427
test_id_8261,139.25812
test_id_8262,136.89113
test_id_8263,221.39436
test_id_8264,127.84085
test_id_8265,144.36127
test_id_8266,44.68251
test_id_8267,102.91686
test_id_8268,77.81756
test_id_8269,213.84633
test_id_8270,200.26328
test_id_8271,113.29878
test_id_8272,166.59637
test_id_8273,131.1954
test_id_8274,83.31415
test_id_8275,45.65706
test_id_8276,124.64086
test_id_8277,109.12994
test_id_8278,101.2101
test_id_8279,62.439526
test_id_8280,50.16145
test_id_8281,57.16674
test_id_8282,72.6737
test_id_8283,62.91296
test_id_8284,41.0035
test_id_8285,82.24502
test_id_8286,73.441216
test_id_8287,160.87898
test_id_8288,70.58705
test_id_8289,112.995384
test_id_8290,34.43874
test_id_8291,93.812035
test_id_8292,99.2157
test_id_8293,78.311714
test_id_8294,62.583054
test_id_8295,67.42157
test_id_8296,79.58199
test_id_8297,53.68406
test_id_8298,94.30379
test_id_8299,118.3499
test_id_8300,120.90837
test_id_8301,60.92268
test_id_8302,76.9475
test_id_8303,17.631763
test_id_8304,86.2823
test_id_8305,76.07362
test_id_8306,45.886314
test_id_8307,78.85852
test_id_8308,51.93685
test_id_8309,149.25339
test_id_8310,119.638885
test_id_8311,92.10376
test_id_8312,77.03961
test_id_8313,99.00163
test_id_8314,124.58449
test_id_8315,218.258
test_id_8316,74.018074
test_id_8317,167.42267
test_id_8318,101.59084
test_id_8319,36.151398
test_id_8320,70.47554
test_id_8321,128.30104
test_id_8322,192.2978
test_id_8323,73.36424
test_id_8324,56.707676
test_id_8325,57.369377
test_id_8326,51.36423
test_id_8327,49.184963
test_id_8328,115.90756
test_id_8329,71.79287
test_id_8330,39.930363
test_id_8331,150.6745
test_id_8332,169.52469
test_id_8333,61.32927
test_id_8334,66.3039
test_id_8335,63.881214
test_id_8336,97.88775
test_id_8337,38.66994
test_id_8338,143.6708
test_id_8339,165.81488
test_id_8340,65.68958
test_id_8341,48.686596
test_id_8342,28.97105
test_id_8343,56.45949
test_id_8344,123.56402
test_id_8345,70.12132
test_id_8346,78.22683
test_id_8347,108.3786
test_id_8348,80.11708
test_id_8349,43.53138
test_id_8350,135.75989
test_id_8351,188.18753
test_id_8352,50.599987
test_id_8353,41.3533
test_id_8354,189.32724
test_id_8355,105.19563
test_id_8356,151.98152
test_id_8357,20.222612
test_id_8358,108.41008
test_id_8359,115.77621
test_id_8360,37.855587
test_id_8361,58.506153
test_id_8362,60.454018
test_id_8363,84.85355
test_id_8364,166.66524
test_id_8365,92.05191
test_id_8366,57.762577
test_id_8367,78.341324
test_id_8368,32.07372
test_id_8369,81.48469
test_id_8370,66.1966
test_id_8371,109.32398
test_id_8372,77.69186
test_id_8373,96.709724
test_id_8374,88.778435
test_id_8375,39.26585
test_id_8376,66.96483
test_id_8377,65.07128
test_id_8378,184.87485
test_id_8379,101.51302
test_id_8380,170.95537
test_id_8381,111.82842
test_id_8382,42.10881
test_id_8383,99.77103
test_id_8384,63.697426
test_id_8385,111.4564
test_id_8386,129.61093
test_id_8387,101.207016
test_id_8388,81.76073
test_id_8389,81.76073
test_id_8390,126.50579
test_id_8391,79.313736
test_id_8392,59.20964
test_id_8393,179.20502
test_id_8394,22.549297
test_id_8395,66.02088
test_id_8396,28.086372
test_id_8397,114.86921
test_id_8398,284.35443
test_id_8399,158.33997
test_id_8400,312.4455
test_id_8401,71.26351
test_id_8402,96.83542
test_id_8403,33.915565
test_id_8404,129.9979
test_id_8405,132.6967
test_id_8406,172.90363
test_id_8407,130.62209
test_id_8408,32.62183
test_id_8409,218.96182
test_id_8410,73.43019
test_id_8411,126.5905
test_id_8412,208.2811
test_id_8413,32.375557
test_id_8414,88.021805
test_id_8415,130.67767
test_id_8416,223.4444
test_id_8417,93.79056
test_id_8418,125.77375
test_id_8419,71.37002
test_id_8420,56.59602
test_id_8421,51.21259
test_id_8422,188.37192
test_id_8423,33.49996
test_id_8424,63.777878
test_id_8425,249.30533
test_id_8426,63.076694
test_id_8427,93.5643
test_id_8428,138.41608
test_id_8429,64.4731
test_id_8430,139.37076
test_id_8431,76.78732
test_id_8432,36.575703
test_id_8433,27.775919
test_id_8434,34.400925
test_id_8435,70.81982
test_id_8436,69.751495
test_id_8437,84.849655
test_id_8438,67.74791
test_id_8439,88.54446
test_id_8440,80.11268
test_id_8441,62.866783
test_id_8442,53.68893
test_id_8443,57.410442
test_id_8444,111.20242
test_id_8445,60.51818
test_id_8446,76.290764
test_id_8447,140.29965
test_id_8448,32.63862
test_id_8449,169.38606
test_id_8450,62.63127
test_id_8451,61.104588
test_id_8452,85.93501
test_id_8453,71.462
